country, quarter, unit, value$
"Australia", "1995-Q2", "Percentage of GDP", 100.0
"Australia", "1995-Q3", "Percentage of GDP", 100.0
"Australia", "1995-Q4", "Percentage of GDP", 100.0
"Australia", "1996-Q1", "Percentage of GDP", 100.0
"Australia", "1996-Q2", "Percentage of GDP", 100.0
"Australia", "1996-Q3", "Percentage of GDP", 100.0
"Australia", "1996-Q4", "Percentage of GDP", 100.0
"Australia", "1997-Q1", "Percentage of GDP", 100.0
"Australia", "1997-Q2", "Percentage of GDP", 100.0
"Australia", "1997-Q3", "Percentage of GDP", 100.0
"Australia", "1997-Q4", "Percentage of GDP", 100.0
"Australia", "1998-Q1", "Percentage of GDP", 100.0
"Australia", "1998-Q2", "Percentage of GDP", 100.0
"Australia", "1998-Q3", "Percentage of GDP", 100.0
"Australia", "1998-Q4", "Percentage of GDP", 100.0
"Australia", "1999-Q1", "Percentage of GDP", 100.0
"Australia", "1999-Q2", "Percentage of GDP", 100.0
"Australia", "1999-Q3", "Percentage of GDP", 100.0
"Australia", "1999-Q4", "Percentage of GDP", 100.0
"Australia", "2000-Q1", "Percentage of GDP", 100.0
"Australia", "2000-Q2", "Percentage of GDP", 100.0
"Australia", "2000-Q3", "Percentage of GDP", 100.0
"Australia", "2000-Q4", "Percentage of GDP", 100.0
"Australia", "2001-Q1", "Percentage of GDP", 100.0
"Australia", "2001-Q2", "Percentage of GDP", 100.0
"Australia", "2001-Q3", "Percentage of GDP", 100.0
"Australia", "2001-Q4", "Percentage of GDP", 100.0
"Australia", "2002-Q1", "Percentage of GDP", 100.0
"Australia", "2002-Q2", "Percentage of GDP", 100.0
"Australia", "2002-Q3", "Percentage of GDP", 100.0
"Australia", "2002-Q4", "Percentage of GDP", 100.0
"Australia", "2003-Q1", "Percentage of GDP", 100.0
"Australia", "2003-Q2", "Percentage of GDP", 100.0
"Australia", "2003-Q3", "Percentage of GDP", 100.0
"Australia", "2003-Q4", "Percentage of GDP", 100.0
"Australia", "2004-Q1", "Percentage of GDP", 100.0
"Australia", "2004-Q2", "Percentage of GDP", 100.0
"Australia", "2004-Q3", "Percentage of GDP", 100.0
"Australia", "2004-Q4", "Percentage of GDP", 100.0
"Australia", "2005-Q1", "Percentage of GDP", 100.0
"Australia", "2005-Q2", "Percentage of GDP", 100.0
"Australia", "2005-Q3", "Percentage of GDP", 100.0
"Australia", "2005-Q4", "Percentage of GDP", 100.0
"Australia", "2006-Q1", "Percentage of GDP", 100.0
"Australia", "2006-Q2", "Percentage of GDP", 100.0
"Australia", "2006-Q3", "Percentage of GDP", 100.0
"Australia", "2006-Q4", "Percentage of GDP", 100.0
"Australia", "2007-Q1", "Percentage of GDP", 100.0
"Australia", "2007-Q2", "Percentage of GDP", 100.0
"Australia", "2007-Q3", "Percentage of GDP", 100.0
"Australia", "2007-Q4", "Percentage of GDP", 100.0
"Australia", "2008-Q1", "Percentage of GDP", 100.0
"Australia", "2008-Q2", "Percentage of GDP", 100.0
"Australia", "2008-Q3", "Percentage of GDP", 100.0
"Australia", "2008-Q4", "Percentage of GDP", 100.0
"Australia", "2009-Q1", "Percentage of GDP", 100.0
"Australia", "2009-Q2", "Percentage of GDP", 100.0
"Australia", "2009-Q3", "Percentage of GDP", 100.0
"Australia", "2009-Q4", "Percentage of GDP", 100.0
"Australia", "2010-Q1", "Percentage of GDP", 100.0
"Australia", "2010-Q2", "Percentage of GDP", 100.0
"Australia", "2010-Q3", "Percentage of GDP", 100.0
"Australia", "2010-Q4", "Percentage of GDP", 100.0
"Australia", "2011-Q1", "Percentage of GDP", 100.0
"Australia", "2011-Q2", "Percentage of GDP", 100.0
"Australia", "2011-Q3", "Percentage of GDP", 100.0
"Australia", "2011-Q4", "Percentage of GDP", 100.0
"Australia", "2012-Q1", "Percentage of GDP", 100.0
"Australia", "2012-Q2", "Percentage of GDP", 100.0
"Australia", "2012-Q3", "Percentage of GDP", 100.0
"Australia", "2012-Q4", "Percentage of GDP", 100.0
"Australia", "2013-Q1", "Percentage of GDP", 100.0
"Australia", "2013-Q2", "Percentage of GDP", 100.0
"Australia", "2013-Q3", "Percentage of GDP", 100.0
"Australia", "2013-Q4", "Percentage of GDP", 100.0
"Australia", "2014-Q1", "Percentage of GDP", 100.0
"Australia", "2014-Q2", "Percentage of GDP", 100.0
"Australia", "2014-Q3", "Percentage of GDP", 100.0
"Australia", "2014-Q4", "Percentage of GDP", 100.0
"Australia", "2015-Q1", "Percentage of GDP", 100.0
"Australia", "2015-Q2", "Percentage of GDP", 100.0
"Australia", "2015-Q3", "Percentage of GDP", 100.0
"Australia", "2015-Q4", "Percentage of GDP", 100.0
"Australia", "2016-Q1", "Percentage of GDP", 100.0
"Australia", "2016-Q2", "Percentage of GDP", 100.0
"Australia", "2016-Q3", "Percentage of GDP", 100.0
"Australia", "1980-Q3", "US Dollar", 162.264
"Australia", "1980-Q4", "US Dollar", 169.04
"Australia", "1981-Q1", "US Dollar", 172.164
"Australia", "1981-Q2", "US Dollar", 175.228
"Australia", "1981-Q3", "US Dollar", 181.128
"Australia", "1981-Q4", "US Dollar", 185.143
"Australia", "1982-Q1", "US Dollar", 178.301
"Australia", "1982-Q2", "US Dollar", 179.521
"Australia", "1982-Q3", "US Dollar", 171.02
"Australia", "1982-Q4", "US Dollar", 180.425
"Australia", "1983-Q1", "US Dollar", 161.933
"Australia", "1983-Q2", "US Dollar", 165.794
"Australia", "1983-Q3", "US Dollar", 174.04
"Australia", "1983-Q4", "US Dollar", 178.915
"Australia", "1984-Q1", "US Dollar", 192.764
"Australia", "1984-Q2", "US Dollar", 183.973
"Australia", "1984-Q3", "US Dollar", 182.87
"Australia", "1984-Q4", "US Dollar", 185.265
"Australia", "1985-Q1", "US Dollar", 160.784
"Australia", "1985-Q2", "US Dollar", 157.077
"Australia", "1985-Q3", "US Dollar", 170.861
"Australia", "1985-Q4", "US Dollar", 169.979
"Australia", "1986-Q1", "US Dollar", 182.199
"Australia", "1986-Q2", "US Dollar", 176.149
"Australia", "1986-Q3", "US Dollar", 166.963
"Australia", "1986-Q4", "US Dollar", 180.436
"Australia", "1987-Q1", "US Dollar", 196.321
"Australia", "1987-Q2", "US Dollar", 206.122
"Australia", "1987-Q3", "US Dollar", 210.378
"Australia", "1987-Q4", "US Dollar", 219.988
"Australia", "1988-Q1", "US Dollar", 233.393
"Australia", "1988-Q2", "US Dollar", 257.348
"Australia", "1988-Q3", "US Dollar", 263.074
"Australia", "1988-Q4", "US Dollar", 295.758
"Australia", "1989-Q1", "US Dollar", 291.464
"Australia", "1989-Q2", "US Dollar", 278.566
"Australia", "1989-Q3", "US Dollar", 294.943
"Australia", "1989-Q4", "US Dollar", 307.33
"Australia", "1990-Q1", "US Dollar", 300.152
"Australia", "1990-Q2", "US Dollar", 320.583
"Australia", "1990-Q3", "US Dollar", 338.792
"Australia", "1990-Q4", "US Dollar", 319.585
"Australia", "1991-Q1", "US Dollar", 322.212
"Australia", "1991-Q2", "US Dollar", 318.462
"Australia", "1991-Q3", "US Dollar", 332.785
"Australia", "1991-Q4", "US Dollar", 316.893
"Australia", "1992-Q1", "US Dollar", 323.058
"Australia", "1992-Q2", "US Dollar", 316.389
"Australia", "1992-Q3", "US Dollar", 304.786
"Australia", "1992-Q4", "US Dollar", 297.723
"Australia", "1993-Q1", "US Dollar", 309.714
"Australia", "1993-Q2", "US Dollar", 296.506
"Australia", "1993-Q3", "US Dollar", 289.181
"Australia", "1993-Q4", "US Dollar", 308.789
"Australia", "1994-Q1", "US Dollar", 323.628
"Australia", "1994-Q2", "US Dollar", 342.088
"Australia", "1994-Q3", "US Dollar", 352.235
"Australia", "1994-Q4", "US Dollar", 374.536
"Australia", "1995-Q1", "US Dollar", 354.844
"Australia", "1995-Q2", "US Dollar", 352.847
"Australia", "1995-Q3", "US Dollar", 379.771
"Australia", "1995-Q4", "US Dollar", 381.182
"Australia", "1996-Q1", "US Dollar", 407.614
"Australia", "1996-Q2", "US Dollar", 418.061
"Australia", "1996-Q3", "US Dollar", 425.951
"Australia", "1996-Q4", "US Dollar", 432.832
"Australia", "1997-Q1", "US Dollar", 429.148
"Australia", "1997-Q2", "US Dollar", 415.27
"Australia", "1997-Q3", "US Dollar", 406.943
"Australia", "1997-Q4", "US Dollar", 374.535
"Australia", "1998-Q1", "US Dollar", 386.413
"Australia", "1998-Q2", "US Dollar", 364.051
"Australia", "1998-Q3", "US Dollar", 355.689
"Australia", "1998-Q4", "US Dollar", 371.947
"Australia", "1999-Q1", "US Dollar", 386.146
"Australia", "1999-Q2", "US Dollar", 411.385
"Australia", "1999-Q3", "US Dollar", 409.532
"Australia", "1999-Q4", "US Dollar", 415.666
"Australia", "2000-Q1", "US Dollar", 392.344
"Australia", "2000-Q2", "US Dollar", 397.927
"Australia", "2000-Q3", "US Dollar", 366.244
"Australia", "2000-Q4", "US Dollar", 380.395
"Australia", "2001-Q1", "US Dollar", 338.585
"Australia", "2001-Q2", "US Dollar", 357.84
"Australia", "2001-Q3", "US Dollar", 354.637
"Australia", "2001-Q4", "US Dollar", 371.34
"Australia", "2002-Q1", "US Dollar", 394.196
"Australia", "2002-Q2", "US Dollar", 424.896
"Australia", "2002-Q3", "US Dollar", 417.763
"Australia", "2002-Q4", "US Dollar", 441.038
"Australia", "2003-Q1", "US Dollar", 477.63
"Australia", "2003-Q2", "US Dollar", 535.69
"Australia", "2003-Q3", "US Dollar", 555.232
"Australia", "2003-Q4", "US Dollar", 623.148
"Australia", "2004-Q1", "US Dollar", 643.807
"Australia", "2004-Q2", "US Dollar", 597.267
"Australia", "2004-Q3", "US Dollar", 633.013
"Australia", "2004-Q4", "US Dollar", 696.349
"Australia", "2005-Q1", "US Dollar", 701.429
"Australia", "2005-Q2", "US Dollar", 702.407
"Australia", "2005-Q3", "US Dollar", 716.343
"Australia", "2005-Q4", "US Dollar", 704.549
"Australia", "2006-Q1", "US Dollar", 698.352
"Australia", "2006-Q2", "US Dollar", 741.788
"Australia", "2006-Q3", "US Dollar", 758.082
"Australia", "2006-Q4", "US Dollar", 819.08
"Australia", "2007-Q1", "US Dollar", 858.073
"Australia", "2007-Q2", "US Dollar", 924.714
"Australia", "2007-Q3", "US Dollar", 979.249
"Australia", "2007-Q4", "US Dollar", 994.462
"Australia", "2008-Q1", "US Dollar", 1052.45
"Australia", "2008-Q2", "US Dollar", 1135.33
"Australia", "2008-Q3", "US Dollar", 975.987
"Australia", "2008-Q4", "US Dollar", 848.651
"Australia", "2009-Q1", "US Dollar", 868.594
"Australia", "2009-Q2", "US Dollar", 1025.69
"Australia", "2009-Q3", "US Dollar", 1109.13
"Australia", "2009-Q4", "US Dollar", 1133.98
"Australia", "2010-Q1", "US Dollar", 1162.08
"Australia", "2010-Q2", "US Dollar", 1105.69
"Australia", "2010-Q3", "US Dollar", 1288.63
"Australia", "2010-Q4", "US Dollar", 1382.24
"Australia", "2011-Q1", "US Dollar", 1433.94
"Australia", "2011-Q2", "US Dollar", 1512.06
"Australia", "2011-Q3", "US Dollar", 1398.36
"Australia", "2011-Q4", "US Dollar", 1482.3
"Australia", "2012-Q1", "US Dollar", 1535.89
"Australia", "2012-Q2", "US Dollar", 1521.26
"Australia", "2012-Q3", "US Dollar", 1562.73
"Australia", "2012-Q4", "US Dollar", 1564.22
"Australia", "2013-Q1", "US Dollar", 1578.28
"Australia", "2013-Q2", "US Dollar", 1409.43
"Australia", "2013-Q3", "US Dollar", 1436.8
"Australia", "2013-Q4", "US Dollar", 1394.07
"Australia", "2014-Q1", "US Dollar", 1456.26
"Australia", "2014-Q2", "US Dollar", 1494.39
"Australia", "2014-Q3", "US Dollar", 1394.05
"Australia", "2014-Q4", "US Dollar", 1314.44
"Australia", "2015-Q1", "US Dollar", 1224.36
"Australia", "2015-Q2", "US Dollar", 1243.36
"Australia", "2015-Q3", "US Dollar", 1142.82
"Australia", "2015-Q4", "US Dollar", 1194.04
"Australia", "2016-Q1", "US Dollar", 1262.12
"Australia", "2016-Q2", "US Dollar", 1230.48
"Australia", "2016-Q3", "US Dollar", 1269.61
"Austria", "1960-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 12.6967
"Austria", "1961-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 13.1683
"Austria", "1961-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 13.4071
"Austria", "1961-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 13.7572
"Austria", "1961-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 14.0603
"Austria", "1962-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 14.275
"Austria", "1962-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 14.582
"Austria", "1962-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 14.7864
"Austria", "1962-Q4", "Domestic currency (incl. conversion to current currency made using a fix parity)", 14.96
"Austria", "1963-Q1", "Domestic currency (incl. conversion to current currency made using a fix parity)", 15.1239
"Austria", "1963-Q2", "Domestic currency (incl. conversion to current currency made using a fix parity)", 15.3929
"Austria", "1963-Q3", "Domestic currency (incl. conversion to current currency made using a fix parity)", 15.7126
